ros_time_s,Error_Distancia
1758472780.029358864,-0.286441
1758472780.128259182,-0.354904
1758472780.228755713,-0.301478
1758472780.329212189,-0.317400
1758472780.429641485,-0.299111
1758472780.529496431,-0.347056
1758472780.627315521,-0.307388
1758472780.728577852,-0.309309
1758472780.828752041,-0.282623
1758472780.927866697,-0.316003
1758472781.145138979,-0.322985
1758472781.166944981,-0.304125
1758472781.227924585,-0.305658
1758472781.328159571,-0.306547
1758472781.427038431,-0.295333
1758472781.528666258,-0.318165
1758472781.627759933,-0.313810
1758472781.728486061,-0.321577
1758472781.828324080,-0.314128
1758472781.928101063,-0.304418
1758472782.028349876,-0.323723
1758472782.127817392,-0.298400
1758472782.227653265,-0.319849
1758472782.328665972,-0.320674
1758472782.429761171,-0.307627
1758472782.528337479,-0.327337
1758472782.627636433,-0.323297
1758472782.727573872,-0.325414
1758472782.827662230,-0.309899
1758472782.929052591,-0.300897
1758472783.029796600,-0.331328
1758472783.126840115,-0.324982
1758472783.228127956,-0.322002
1758472783.328262568,-0.308693
1758472783.428641558,-0.327669
1758472783.528017998,-0.353953
1758472783.622322083,-0.341051
1758472783.726887703,-0.333066
1758472783.828914881,-0.366339
1758472783.929057598,-0.320591
1758472784.028828621,-0.343261
1758472784.127006769,-0.343715
1758472784.227518320,-0.341530
1758472784.327946663,-0.342187
1758472784.427910328,-0.329453
1758472784.528183222,-0.339208
1758472784.626446962,-0.329885
1758472784.727408648,-0.342216
1758472784.828340054,-0.339953
1758472784.929101706,-0.332710
1758472785.028726578,-0.345403
1758472785.126337051,-0.338042
1758472785.228795052,-0.320676
1758472785.326583862,-0.340214
1758472785.428796768,-0.343666
1758472785.528321028,-0.354495
1758472785.626444340,-0.401907
1758472785.726319551,-0.371609
1758472785.828916550,-0.342927
1758472785.926922560,-0.290778
1758472786.028938770,-0.330809
1758472786.128188372,-0.340563
1758472786.227704763,-0.334776
1758472786.328055382,-0.333645
1758472786.428174257,-0.361039
1758472786.527333736,-0.341454
1758472786.625503778,-0.319742
1758472786.726253271,-0.322000
1758472786.829867363,-0.333023
1758472786.927546024,-0.404166
1758472787.027716160,-0.413494
1758472787.128063202,-0.336401
1758472787.228441715,-0.362880
1758472787.328979015,-0.351004
1758472787.429341078,-0.325913
1758472787.527452230,-0.325931
1758472787.626945496,-0.377744
1758472787.727041245,-0.339917
1758472787.930110455,-0.397183
1758472788.028307438,-0.379726
1758472788.127007723,-0.367160
1758472788.226107121,-0.319940
1758472788.329994678,-0.381410
1758472788.428115129,-0.392277
1758472788.529045343,-0.384795
1758472788.627459526,-0.275728
1758472788.726947546,-0.391831
1758472788.829463959,-0.397218
1758472788.929333210,-0.389273
1758472789.026328325,-0.403773
1758472789.126719952,-0.383119
1758472789.227230549,-0.385121
1758472789.327373981,-0.379348
1758472789.527166605,-0.393077
1758472789.627618313,-0.383186
1758472789.728155851,-0.369936
1758472789.828361034,-0.389133
1758472789.927932978,-0.373602
1758472790.027026415,-0.396684
1758472790.125783920,-0.393654
1758472790.227899075,-0.383862
1758472790.328047037,-0.367875
1758472790.427604914,-0.385548
1758472790.526409388,-0.387562
1758472790.628779888,-0.395570
1758472790.727131844,-0.410726
1758472790.830537558,-0.380342
1758472790.927895546,-0.392295
1758472791.027168989,-0.382186
1758472791.127436876,-0.380469
1758472791.225188255,-0.388500
1758472791.326361179,-0.378944
1758472791.427627802,-0.383979
1758472791.524860620,-0.409668
1758472791.625378132,-0.379898
1758472791.727626324,-0.377541
1758472791.828601122,-0.387033
1758472791.924289465,-0.389302
1758472792.026311874,-0.389716
1758472792.125593424,-0.386781
1758472792.228263378,-0.394686
1758472792.328599215,-0.409783
1758472792.425980091,-0.373500
1758472792.526359558,-0.384259
1758472792.628645897,-0.384930
