ros_time_s,Lidar_Left
1757191678.888952255,0.505533
1757191678.986862659,0.504730
1757191679.087878227,0.504004
1757191679.188362598,0.504101
1757191679.288453102,0.504168
1757191679.387656212,0.500396
1757191679.482010603,0.504285
1757191679.588399887,0.504107
1757191679.685906649,0.504335
1757191679.788580418,0.507102
1757191679.887346506,0.506466
1757191679.987460852,0.504336
1757191680.088414907,0.504156
1757191680.187162876,0.500396
1757191680.287264585,0.504128
1757191680.388330936,0.504138
1757191680.487832069,0.505034
1757191680.586513996,0.504419
1757191680.687649488,0.504107
1757191680.786981821,0.504107
1757191680.886140108,0.504159
1757191680.986366272,0.500374
1757191681.088056326,0.504273
1757191681.188642025,0.507419
1757191681.287374735,0.505202
1757191681.388233185,0.504695
1757191681.486863136,0.504165
1757191681.585960627,0.504092
1757191681.688448668,0.504134
1757191681.788212538,0.500383
1757191681.887365580,0.504278
1757191681.987895012,0.834837
1757191682.086357355,0.943437
1757191682.188052177,0.863768
1757191682.286212206,0.795013
1757191682.387056589,0.773526
1757191682.486872911,0.815206
1757191682.588286877,0.628805
1757191682.688353777,0.500421
1757191682.786753893,0.507276
1757191682.887058973,0.506873
1757191682.988445282,0.505034
1757191683.086314917,0.506780
1757191683.188066721,0.507976
1757191683.286603212,0.507841
1757191683.388481855,0.507171
1757191683.487085104,0.505366
1757191683.586275101,0.504107
1757191683.688377142,0.504285
1757191683.787340403,0.504322
1757191683.887458563,0.500646
1757191683.984995842,0.504287
1757191684.086156130,0.504128
1757191684.186489105,0.504482
1757191684.287079334,0.504862
1757191684.386794329,0.506469
1757191684.486243486,0.504176
1757191684.586144209,0.503982
1757191684.688334703,0.500655
1757191684.788319588,0.504138
1757191684.885447502,0.504313
1757191684.986043930,0.507974
1757191685.088460207,0.505033
1757191685.187352896,0.506607
1757191685.286665916,0.506746
1757191685.387393236,0.507292
1757191685.488116026,0.505034
1757191685.588024139,0.505337
1757191685.685564995,0.506762
1757191685.788341045,0.503934
