ros_time_s,Imu_Error_yaw
1757190554.118427277,-0.114494
1757190554.217372179,-0.127584
1757190554.318436384,-0.141721
1757190554.418991327,-0.154811
1757190554.518374920,-0.165806
1757190554.618218184,-0.175580
1757190554.718874693,-0.187623
1757190554.818895817,-0.182212
1757190554.917331934,-0.166853
1757190555.018517971,-0.167901
1757190555.118729115,-0.174533
1757190555.218506336,-0.186576
1757190555.316675663,-0.180991
1757190555.416906834,-0.165806
1757190555.518590927,-0.162490
1757190555.618782997,-0.162490
1757190555.719468832,-0.163537
1757190555.817869663,-0.164759
1757190555.919155598,-0.164759
1757190556.018436909,-0.164759
1757190556.116652012,-0.163537
1757190556.219053507,-0.158127
1757190556.316820145,-0.153763
1757190556.418289900,-0.141721
1757190556.517735958,-0.131947
1757190556.618839502,-0.120951
1757190556.717862844,-0.110130
1757190556.818554640,-0.097040
1757190556.917461395,-0.088314
1757190557.019858599,-0.074176
1757190557.117995501,-0.062134
1757190557.218101740,-0.050091
1757190557.318489075,-0.035954
1757190557.418237209,-0.022864
1757190557.516878366,-0.010821
1757190557.618131399,0.002269
1757190557.717715502,0.014312
1757190557.816785336,0.025133
1757190557.918771982,0.038223
1757190558.018128872,0.051313
1757190558.117845058,0.062308
1757190558.217785835,0.075398
1757190558.318991184,0.087266
1757190558.416868687,0.099309
1757190558.516500473,0.112399
1757190558.616663456,0.122173
1757190558.717597723,0.134216
1757190558.816446066,0.148353
1757190558.917971849,0.160396
1757190559.017897844,0.171391
1757190559.118543148,0.182212
1757190559.218951464,0.175755
1757190559.317643166,0.160396
1757190559.418941259,0.160396
1757190559.517735243,0.170170
1757190559.619404793,0.183260
1757190559.717639446,0.176802
1757190559.817791224,0.159349
1757190559.916083097,0.162665
1757190560.017537117,0.173486
1757190560.117266417,0.184481
1757190560.218844414,0.176802
1757190560.316514254,0.160396
1757190560.418939114,0.159349
1757190560.517441511,0.161443
1757190560.617877483,0.164759
1757190560.716928720,0.167028
1757190560.817688465,0.167028
1757190560.917800903,0.168075
1757190561.018080711,0.168075
1757190561.118668556,0.169122
1757190561.215621948,0.169122
1757190561.317041636,0.168075
1757190561.416834116,0.168075
1757190561.516556263,0.167028
1757190561.618261337,0.162665
1757190561.717256784,0.161443
1757190561.818549871,0.153938
1757190561.915776253,0.145212
1757190562.016615629,0.138579
1757190562.116137266,0.128805
1757190562.216529369,0.120079
1757190562.316618919,0.111352
1757190562.418741226,0.102625
1757190562.517629862,0.095993
1757190562.617231846,0.088488
1757190562.720553160,0.077493
1757190562.820036888,0.067719
1757190562.918020010,0.060039
1757190563.020058393,0.050266
1757190563.117669106,0.041539
1757190563.216596365,0.031765
1757190563.318759441,0.018675
1757190563.420457840,0.008727
1757190563.517620802,-0.001047
1757190563.615900278,-0.009774
1757190563.717159748,-0.022864
1757190563.818231344,-0.029321
1757190563.920628309,-0.037001
1757190564.019674540,-0.046775
1757190564.116805553,-0.055501
1757190564.219576597,-0.064228
1757190564.316607475,-0.068591
1757190564.416617155,-0.070860
1757190564.515515566,-0.074176
1757190564.616886854,-0.076271
1757190564.715490103,-0.077318
1757190564.819316626,-0.079587
1757190564.917285442,-0.080634
1757190565.016694546,-0.080634
1757190565.116029978,-0.081681
1757190565.215978861,-0.080634
1757190565.315917253,-0.079587
1757190565.417056084,-0.079587
1757190565.517632723,-0.076271
1757190565.618563652,-0.075224
1757190565.715428352,-0.072955
1757190565.815839767,-0.070860
1757190565.917466164,-0.066497
1757190566.016388178,-0.061086
1757190566.116107941,-0.051138
1757190566.218599081,-0.040317
1757190566.319386482,-0.028274
1757190566.415592909,-0.013090
1757190566.519477606,-0.001047
1757190566.619096518,0.008727
1757190566.716802120,0.019722
1757190566.819820881,0.031765
1757190566.917603731,0.042586
1757190567.016475439,0.055676
1757190567.115396261,0.066672
1757190567.215701818,0.079762
1757190567.315283775,0.091630
1757190567.415162325,0.102625
1757190567.516428947,0.117810
1757190567.616346598,0.128805
1757190567.716467619,0.141895
1757190567.815770626,0.152716
1757190567.915979147,0.162665
1757190568.018364191,0.174533
1757190568.115688801,0.185529
1757190568.218826056,0.173486
