ros_time_s,Lecturas_Validas
1757191782.662814140,13.000000
1757191782.763451099,13.000000
1757191782.862935543,14.000000
1757191782.962562323,13.000000
1757191783.062022924,11.000000
1757191783.163086176,14.000000
1757191783.263450384,13.000000
1757191783.363143444,12.000000
1757191783.463703632,13.000000
1757191783.562818289,13.000000
1757191783.662212372,13.000000
1757191783.761513948,12.000000
1757191783.859894037,13.000000
1757191783.963719845,13.000000
1757191784.062302113,13.000000
1757191784.163544655,12.000000
1757191784.263127327,11.000000
1757191784.364857912,13.000000
1757191784.461011887,12.000000
1757191784.563642263,12.000000
1757191784.661615849,13.000000
1757191784.760286093,13.000000
1757191784.861744881,13.000000
1757191784.963307381,13.000000
1757191785.063676357,13.000000
1757191785.162586689,13.000000
1757191785.261497021,13.000000
1757191785.362972260,12.000000
1757191785.464813471,12.000000
1757191785.562719584,13.000000
1757191785.661679506,12.000000
1757191785.764654398,13.000000
1757191785.863960981,12.000000
1757191785.962332964,11.000000
1757191786.063207865,10.000000
1757191786.161443949,11.000000
1757191786.262647867,10.000000
1757191786.363474607,9.000000
1757191786.463374138,10.000000
1757191786.562428713,9.000000
1757191786.659835339,9.000000
1757191786.760821104,8.000000
1757191786.862950802,8.000000
1757191786.961985111,7.000000
1757191787.060560226,8.000000
1757191787.161128521,8.000000
1757191787.262814522,8.000000
1757191787.362910271,7.000000
1757191787.462913513,8.000000
1757191787.562229872,9.000000
1757191787.660108566,9.000000
1757191787.759593010,8.000000
1757191787.860044241,9.000000
1757191787.962422848,10.000000
1757191788.060629606,9.000000
1757191788.160648346,9.000000
1757191788.261059523,9.000000
1757191788.358918190,11.000000
1757191788.460564137,10.000000
1757191788.561028004,10.000000
1757191788.663225412,11.000000
1757191788.758835316,10.000000
1757191788.860564709,12.000000
1757191788.961766243,11.000000
1757191789.060828924,11.000000
1757191789.159997702,12.000000
1757191789.262269258,13.000000
1757191789.359662533,13.000000
1757191789.460416079,12.000000
1757191789.559874296,14.000000
1757191789.659756899,14.000000
1757191789.761389971,13.000000
1757191789.859974861,12.000000
1757191789.961792231,13.000000
1757191790.059456110,12.000000
1757191790.160764694,14.000000
1757191790.258934021,15.000000
1757191790.360455751,13.000000
1757191790.460673809,14.000000
1757191790.560138941,12.000000
1757191790.660676003,14.000000
1757191790.760095119,14.000000
1757191790.859844923,13.000000
1757191790.959899902,12.000000
1757191791.059627533,14.000000
1757191791.161357164,15.000000
1757191791.259888411,12.000000
1757191791.361529827,14.000000
1757191791.460069656,14.000000
1757191791.560012341,13.000000
1757191791.659390688,14.000000
1757191791.760039091,14.000000
1757191791.859769583,9.000000
1757191791.960055351,12.000000
1757191792.059809685,15.000000
1757191792.159953833,12.000000
1757191792.258797884,14.000000
1757191792.357708216,14.000000
1757191792.458118677,11.000000
1757191792.557970524,13.000000
1757191792.657757282,13.000000
1757191792.758260489,13.000000
1757191792.857566833,14.000000
1757191792.957947254,13.000000
1757191793.059795141,13.000000
1757191793.160992146,11.000000
1757191793.259438515,13.000000
1757191793.357921839,13.000000
1757191793.457527637,11.000000
1757191793.559915066,10.000000
1757191793.659381866,11.000000
1757191793.758164883,12.000000
1757191793.857669353,11.000000
1757191793.958297014,11.000000
1757191794.057498693,9.000000
1757191794.160303354,9.000000
1757191794.257665396,10.000000
1757191794.359404325,9.000000
1757191794.459283829,11.000000
1757191794.561434984,9.000000
1757191794.657732010,11.000000
1757191794.758393764,10.000000
1757191794.857957363,10.000000
1757191794.957664967,9.000000
1757191795.057738304,10.000000
1757191795.157768965,9.000000
1757191795.257527590,11.000000
1757191795.358775377,10.000000
1757191795.460067034,9.000000
1757191795.560757875,10.000000
1757191795.659565926,10.000000
1757191795.759485483,12.000000
1757191795.861228228,12.000000
1757191795.959014893,12.000000
1757191796.058932543,11.000000
1757191796.158593893,12.000000
1757191796.257729530,11.000000
1757191796.360279083,14.000000
1757191796.457772970,14.000000
1757191796.557632685,12.000000
1757191796.658094645,14.000000
1757191796.759866714,13.000000
1757191796.858529568,14.000000
1757191796.958541870,14.000000
