ros_time_s,omega_2
1757191737.624109507,1.964000
1757191737.673268080,1.953000
1757191737.726419687,1.568000
1757191737.773594379,1.684000
1757191737.826754093,1.940000
1757191737.873915195,1.991000
1757191737.925554514,1.749000
1757191737.973587036,1.856000
1757191738.026620388,1.997000
1757191738.073344231,1.922000
1757191738.126220703,2.004000
1757191738.174546003,1.911000
1757191738.226345778,1.997000
1757191738.273358583,1.896000
1757191738.326575041,1.809000
1757191738.374052286,1.788000
1757191738.426686525,1.930000
1757191738.473438978,1.865000
1757191738.527235031,1.927000
1757191738.574357748,1.937000
1757191738.627970934,1.822000
1757191738.674341440,1.931000
1757191738.727021217,1.899000
1757191738.774354219,1.928000
1757191738.827988148,2.003000
1757191738.874533415,1.882000
1757191738.926763773,1.820000
1757191738.974723339,1.834000
1757191739.027247667,1.958000
1757191739.074755907,2.027000
1757191739.127474546,1.854000
1757191739.174287796,1.887000
1757191739.227994919,1.758000
1757191739.275351763,1.831000
1757191739.328026295,1.932000
1757191739.375975370,1.980000
1757191739.428365707,1.418000
1757191739.475345373,1.700000
1757191739.528540850,0.579000
1757191739.575916767,1.314000
1757191739.628567219,1.785000
1757191739.675079823,1.880000
1757191739.728823900,1.961000
1757191739.775480509,1.899000
1757191739.828544617,0.476000
1757191739.875613213,1.150000
1757191739.928844213,0.651000
1757191739.975809336,1.068000
1757191740.028591633,1.097000
1757191740.075622320,1.105000
1757191740.128420115,1.561000
1757191740.175925493,1.361000
1757191740.228790522,1.642000
1757191740.276048183,1.887000
1757191740.329059124,0.856000
1757191740.377492666,1.398000
1757191740.429617405,1.683000
1757191740.476679087,1.869000
1757191740.529722929,1.994000
1757191740.576420784,1.881000
1757191740.629503250,1.999000
1757191740.676792145,1.975000
1757191740.729970932,2.020000
1757191740.776492357,1.972000
1757191740.830111980,1.313000
1757191740.876399040,1.679000
1757191740.928816080,1.937000
1757191740.976848841,1.930000
1757191741.030253649,1.956000
1757191741.077417135,1.999000
1757191741.129524231,1.909000
1757191741.176241875,1.949000
1757191741.229566097,1.059000
1757191741.276861429,1.316000
1757191741.329531908,1.774000
1757191741.376383781,1.903000
1757191741.429650545,0.961000
1757191741.477025986,1.394000
1757191741.530451059,1.382000
1757191741.577726603,1.428000
1757191741.630641222,1.725000
1757191741.678062439,1.722000
1757191741.731528521,1.941000
1757191741.778799772,1.830000
1757191741.831270933,1.990000
1757191741.878927946,1.920000
1757191741.930847883,1.954000
1757191741.978918314,1.967000
1757191742.031291485,1.437000
1757191742.078419209,1.563000
1757191742.131191730,2.004000
1757191742.178706646,1.962000
1757191742.231521845,1.710000
1757191742.279385090,1.755000
1757191742.331483364,1.913000
1757191742.379245758,1.902000
1757191742.431232214,1.997000
1757191742.478834867,1.984000
1757191742.531431198,1.912000
1757191742.578975201,1.866000
1757191742.631369591,1.915000
1757191742.679600477,1.867000
1757191742.732522011,1.934000
1757191742.779195786,1.958000
1757191742.832193375,1.882000
1757191742.879965782,1.904000
1757191742.932150126,1.945000
1757191742.979739189,2.047000
1757191743.032781363,1.962000
1757191743.079513073,1.910000
1757191743.132484674,1.926000
1757191743.179504156,1.943000
1757191743.232415676,2.023000
1757191743.279608250,1.931000
1757191743.332495213,1.996000
1757191743.380017042,1.971000
1757191743.433770418,1.963000
1757191743.480940819,1.988000
1757191743.533654213,1.230000
1757191743.581349373,1.660000
1757191743.633407593,1.965000
1757191743.680891037,1.985000
1757191743.733781815,1.936000
1757191743.780241728,1.966000
1757191743.833537579,1.995000
1757191743.880073071,2.006000
1757191743.932645321,1.980000
1757191743.980541229,1.880000
1757191744.033778667,1.921000
1757191744.080466270,1.962000
1757191744.134388685,1.848000
1757191744.180779219,1.865000
1757191744.233916521,1.942000
1757191744.281471968,1.967000
1757191744.334548473,1.947000
1757191744.380774498,1.941000
1757191744.432914019,1.961000
1757191744.480369091,1.938000
1757191744.534049749,2.047000
1757191744.581686497,1.834000
1757191744.635319471,1.976000
1757191744.681381464,1.909000
1757191744.734791756,2.021000
1757191744.781499386,1.974000
1757191744.835586309,2.013000
1757191744.881327152,1.942000
1757191744.934835196,1.969000
1757191744.981742859,1.929000
1757191745.034750700,1.929000
1757191745.081657648,1.867000
1757191745.134227276,1.831000
1757191745.182308197,1.859000
1757191745.235854626,1.910000
1757191745.282818556,1.939000
1757191745.335089684,1.993000
1757191745.382291555,1.852000
1757191745.436145067,2.008000
1757191745.482294559,1.906000
1757191745.535414457,1.944000
1757191745.582230091,1.875000
1757191745.634968281,2.006000
1757191745.682284117,2.017000
1757191745.735315561,2.066000
1757191745.782670259,1.984000
1757191745.835418224,1.996000
1757191745.882431030,1.964000
1757191745.935102224,1.984000
1757191745.982246876,1.931000
1757191746.035345316,2.006000
1757191746.082265377,1.984000
1757191746.136083603,1.852000
1757191746.182479858,1.952000
1757191746.235892534,1.520000
1757191746.283726692,1.749000
1757191746.336483240,1.921000
1757191746.383264065,1.997000
1757191746.436490536,1.854000
1757191746.482898474,1.979000
1757191746.536874533,1.296000
1757191746.583751440,1.548000
1757191746.636601925,1.391000
1757191746.683323145,1.401000
1757191746.737128735,1.472000
1757191746.784190893,1.567000
1757191746.837816238,1.874000
1757191746.884097338,1.886000
1757191746.937322855,1.385000
1757191746.983988285,1.681000
1757191747.037193775,1.269000
1757191747.084213495,1.316000
1757191747.137729168,0.577000
1757191747.184689522,0.335000
1757191747.237798691,1.855000
1757191747.284484863,1.840000
1757191747.336827755,1.864000
1757191747.385291576,1.817000
1757191747.437535763,1.350000
1757191747.483946323,1.568000
1757191747.537747383,0.661000
1757191747.584110022,0.635000
1757191747.637820482,1.633000
1757191747.685261488,1.453000
1757191747.738813400,1.251000
1757191747.786066294,1.525000
1757191747.838449478,1.866000
1757191747.885632992,1.807000
1757191747.938580513,1.955000
1757191747.984934330,1.927000
1757191748.038896322,1.918000
1757191748.085540771,1.982000
1757191748.139335394,1.882000
1757191748.185820341,1.911000
1757191748.239020348,1.901000
1757191748.286610126,1.678000
1757191748.340598583,1.698000
1757191748.387104273,1.814000
1757191748.439225435,0.643000
1757191748.486675024,0.431000
1757191748.539010763,1.818000
1757191748.589878798,1.761000
1757191748.638942242,0.911000
1757191748.686090708,0.308000
1757191748.738656282,1.788000
1757191748.791606426,1.793000
1757191748.839292765,0.910000
1757191748.886007786,0.408000
1757191748.939785242,1.628000
1757191748.986332655,1.298000
1757191749.040682793,0.894000
1757191749.087818146,0.337000
1757191749.140800714,1.859000
1757191749.188034534,1.865000
1757191749.240945101,0.842000
1757191749.291650295,0.279000
1757191749.340780258,0.895000
1757191749.389332294,0.330000
1757191749.441322327,0.797000
1757191749.487321377,0.366000
1757191749.540252209,1.862000
1757191749.592624426,1.936000
1757191749.640418291,0.545000
1757191749.688610077,0.596000
1757191749.741456985,1.643000
1757191749.787120104,1.651000
1757191749.840529203,1.938000
1757191749.891906023,2.018000
1757191749.940136433,1.999000
