ros_time_s,Lidar_Left
1757275180.125448704,0.497519
1757275180.223651648,0.499117
1757275180.322725773,0.501876
1757275180.422344446,0.501869
1757275180.520371437,0.502979
1757275180.625082731,0.500763
1757275180.722578764,0.499481
1757275180.821591854,0.504790
1757275180.921098709,0.494520
1757275181.022469282,0.495888
1757275181.122193813,0.486705
1757275181.220743656,0.486821
1757275181.322054625,0.486105
1757275181.423572779,0.504597
1757275181.521842718,0.498277
1757275181.621077776,0.495715
1757275181.720947504,0.495761
1757275181.821385384,0.506486
1757275181.920547724,0.506274
1757275182.021250725,0.507770
1757275182.122758865,0.507835
1757275182.221929550,0.504253
1757275182.320020676,0.503912
1757275182.420463800,0.507336
1757275182.520230293,0.496068
1757275182.622064829,0.505316
1757275182.722679377,0.498850
1757275182.823358297,0.503705
1757275182.922655344,0.503892
1757275183.021867990,0.504116
1757275183.119366646,0.501497
1757275183.220950603,0.500964
1757275183.321887493,0.502246
1757275183.420525551,0.495010
1757275183.519777060,0.495605
1757275183.619250536,0.494468
1757275183.722002983,0.494483
1757275183.820334911,0.494405
1757275183.921906233,0.496851
1757275184.021030903,0.497299
1757275184.120921850,0.502961
1757275184.220743418,0.503140
1757275184.320498705,0.496990
1757275184.420085907,0.495919
1757275184.520983219,0.496285
1757275184.621942997,0.500873
1757275184.721300840,0.499677
1757275184.819272041,0.495548
1757275184.921380281,0.499309
1757275185.019087791,0.499347
1757275185.120756626,0.497759
1757275185.220099688,0.500949
1757275185.319247961,0.499395
1757275185.419310093,0.496321
1757275185.519236803,0.496335
1757275185.620688677,0.504518
1757275185.719471693,0.501125
1757275185.820028067,0.501014
1757275185.920484066,0.501255
1757275186.019101858,0.501900
1757275186.119140387,0.501723
1757275186.220779657,0.501925
1757275186.320153952,0.498814
1757275186.419911385,0.499124
1757275186.520801306,0.497698
1757275186.621928930,0.495931
1757275186.721303463,0.500760
1757275186.821325064,0.479765
1757275186.920879364,0.502715
1757275187.020040274,0.502625
1757275187.121784687,0.500740
1757275187.219145775,0.504687
1757275187.319112539,0.502740
1757275187.420440674,0.501443
1757275187.520515919,0.498802
1757275187.619078159,0.494607
1757275187.719125748,0.500121
1757275187.819847345,0.499379
1757275187.920734406,0.497533
1757275188.020732403,0.497337
1757275188.120265007,0.503369
1757275188.221503258,0.503728
1757275188.321193218,0.503893
1757275188.419746161,0.503742
1757275188.519448280,0.500965
1757275188.621696472,0.501481
1757275188.719681263,0.502204
1757275188.821340084,0.502379
1757275188.920826435,0.497041
1757275189.020407438,0.497196
1757275189.121096373,0.503692
1757275189.219583988,0.499665
1757275189.321043491,0.500859
1757275189.421271086,0.501148
1757275189.520779371,0.500477
1757275189.620636463,0.501091
1757275189.719514608,0.501964
1757275189.820405960,0.498828
1757275189.919401646,0.499730
1757275190.020769119,0.499482
1757275190.120227337,0.502624
1757275190.220440626,0.505209
1757275190.321676493,0.508215
1757275190.420216322,0.501513
1757275190.519497156,0.501425
1757275190.621034861,0.503778
1757275190.719445705,0.502576
1757275190.819946527,0.506059
1757275190.920452595,0.505909
1757275191.019652605,0.507700
