ros_time_s,Vel_Des
1757275216.253305912,"2.08,0.69"
1757275216.354198694,"1.93,1.60"
1757275216.454798937,"1.93,1.73"
1757275216.557808161,"1.85,1.93"
1757275216.651492119,"2.83,0.67"
1757275216.755981922,"0.69,2.05"
1757275216.850184202,"0.67,1.95"
1757275216.955483437,"1.93,1.51"
1757275217.051748276,"2.20,0.67"
1757275217.152878761,"2.37,0.67"
1757275217.255561113,"1.95,0.67"
1757275217.354897499,"1.94,0.67"
1757275217.456122160,"1.93,1.59"
1757275217.552691221,"2.00,0.68"
1757275217.658345699,"1.40,1.93"
1757275217.757715464,"1.72,1.93"
1757275217.856750250,"1.69,1.92"
1757275217.957284212,"1.43,1.93"
1757275218.057498693,"1.93,1.41"
1757275218.159565687,"1.80,1.93"
1757275218.256862164,"1.73,1.93"
1757275218.359913111,"1.80,1.93"
1757275218.456925154,"0.70,1.93"
1757275218.555249929,"1.93,1.51"
1757275218.656445980,"1.52,1.93"
1757275218.755995274,"1.51,1.93"
1757275218.851061583,"0.67,1.97"
1757275218.954191446,"0.67,1.96"
1757275219.058295965,"1.93,1.83"
1757275219.159087181,"1.89,1.93"
1757275219.257257938,"1.83,1.93"
1757275219.353516817,"0.85,1.93"
1757275219.456413507,"1.70,1.92"
1757275219.555556059,"1.62,1.93"
1757275219.656061649,"1.51,1.93"
1757275219.757308960,"1.52,1.93"
1757275219.855428934,"1.41,1.93"
1757275219.960247517,"1.93,1.92"
1757275220.055510521,"1.99,0.68"
1757275220.155403376,"2.03,0.69"
1757275220.267527580,"1.60,1.93"
1757275220.385251284,"1.93,1.05"
1757275220.453293800,"1.65,1.92"
1757275220.558245182,"1.75,1.93"
1757275220.655734777,"1.93,1.27"
1757275220.754935026,"1.31,1.93"
1757275220.857459784,"1.80,1.93"
1757275220.952886820,"0.68,2.02"
1757275221.072899580,"1.93,1.80"
1757275221.169184208,"1.50,1.93"
1757275221.268139124,"1.92,1.93"
1757275221.359414816,"1.83,1.93"
1757275221.456959486,"1.79,1.93"
1757275221.560279608,"1.93,1.93"
1757275221.661078930,"1.93,1.93"
1757275221.756326914,"1.62,1.93"
1757275221.850119829,"0.67,2.83"
1757275221.957879782,"1.70,1.92"
1757275222.057047129,"1.79,1.93"
1757275222.150540590,"0.67,2.83"
1757275222.256041288,"1.61,1.93"
1757275222.356392622,"1.77,1.93"
1757275222.455814600,"1.71,1.92"
1757275222.551050663,"1.93,1.77"
1757275222.655915499,"1.93,1.73"
1757275222.759103298,"1.93,1.91"
1757275222.851992369,"1.42,1.93"
1757275222.952508688,"0.68,1.99"
1757275223.053195238,"1.67,1.92"
1757275223.156189680,"1.64,1.92"
1757275223.255792141,"1.45,1.93"
1757275223.353299141,"0.67,1.97"
1757275223.456261635,"1.15,1.93"
1757275223.554144859,"0.67,1.95"
1757275223.657668114,"1.81,1.93"
1757275223.756754875,"1.92,1.71"
1757275223.856721163,"1.93,1.82"
1757275223.956856012,"1.92,1.66"
1757275224.055054903,"1.93,1.62"
1757275224.153838634,"1.92,1.72"
1757275224.256072283,"1.92,1.70"
1757275224.356095314,"1.92,1.63"
1757275224.450806618,"2.01,0.68"
1757275224.556435823,"1.93,0.67"
1757275224.650251627,"2.26,0.67"
1757275224.750234365,"2.20,0.67"
1757275224.851611137,"2.02,0.68"
1757275224.957303047,"1.89,1.93"
1757275225.053117037,"1.99,0.68"
1757275225.149104357,"2.83,0.67"
1757275225.250231028,"2.18,0.68"
1757275225.349941969,"0.67,2.83"
1757275225.444320202,"2.83,0.67"
1757275225.550535202,"2.31,0.67"
1757275225.653623581,"1.93,1.36"
1757275225.755387306,"1.92,1.71"
1757275225.855239153,"1.93,1.34"
1757275225.954450130,"1.93,1.54"
1757275226.050131559,"2.09,0.69"
1757275226.152025938,"2.22,0.67"
1757275226.255729914,"1.93,1.87"
1757275226.359223843,"1.93,1.82"
1757275226.449686050,"2.23,0.67"
1757275226.550536156,"2.72,0.67"
1757275226.653901100,"1.92,1.65"
1757275226.755635262,"1.92,1.65"
1757275226.854776859,"1.82,1.93"
1757275226.951563120,"2.04,0.69"
1757275227.056986570,"1.93,1.83"
1757275227.147780657,"0.67,2.83"
1757275227.256552219,"1.93,1.83"
1757275227.354451180,"1.93,1.77"
1757275227.447974205,"1.98,0.67"
1757275227.554818392,"1.93,1.72"
1757275227.653889418,"1.92,1.67"
1757275227.868819475,"1.93,1.52"
1757275227.896302223,"1.64,1.92"
1757275227.954980850,"1.55,1.93"
1757275228.054916620,"1.92,1.72"
1757275228.147545576,"2.02,0.68"
1757275228.252655029,"2.03,0.69"
1757275228.354901552,"1.69,1.92"
1757275228.457378387,"1.86,1.93"
1757275228.555047512,"1.80,1.93"
1757275228.655699968,"1.75,1.93"
1757275228.755817890,"1.70,1.92"
1757275228.853686571,"1.71,1.92"
1757275228.952627182,"1.93,1.74"
1757275229.051492929,"1.66,1.92"
1757275229.153306484,"1.93,0.84"
1757275229.248868704,"2.83,0.67"
1757275229.356303215,"1.93,1.18"
1757275229.453323603,"1.93,0.90"
1757275229.547983885,"2.05,0.69"
1757275229.655070066,"1.86,1.93"
1757275229.752135277,"2.00,0.68"
1757275229.849191189,"0.69,2.09"
1757275229.947849751,"0.69,2.10"
1757275230.047585964,"0.67,1.97"
1757275230.149909735,"0.68,2.02"
1757275230.253587246,"1.93,1.80"
1757275230.356423616,"0.82,1.93"
1757275230.450369596,"0.97,1.93"
1757275230.551005840,"1.56,1.93"
1757275230.653042793,"1.71,1.92"
1757275230.750879526,"1.93,1.75"
1757275230.850396872,"0.94,1.93"
1757275230.948442221,"0.67,1.94"
1757275231.046801805,"0.67,1.94"
1757275231.145643473,"0.67,2.83"
1757275231.248113632,"0.68,2.01"
1757275231.344448328,"0.67,2.83"
1757275231.447005987,"0.67,2.53"
1757275231.545376778,"0.67,2.83"
1757275231.646986246,"0.67,2.83"
1757275231.744837999,"0.67,2.83"
1757275231.844301462,"0.67,2.83"
1757275231.945654631,"0.67,2.83"
1757275232.044511795,"0.67,2.83"
1757275232.145809889,"0.67,2.83"
1757275232.243489027,"0.67,2.83"
1757275232.344222069,"0.67,2.83"
1757275232.445959568,"2.00,0.00"
1757275232.546710730,"2.00,0.00"
1757275232.646004438,"2.00,0.00"
1757275232.746460676,"2.00,0.00"
1757275232.843179941,"2.00,0.00"
1757275232.954882860,"2.00,0.00"
1757275233.046688080,"0.67,2.27"
1757275233.144590616,"0.67,2.83"
1757275233.245746374,"0.67,2.83"
1757275233.343980789,"0.67,2.83"
1757275233.447227240,"0.67,2.83"
1757275233.548119307,"0.67,2.35"
1757275233.643542051,"2.00,0.00"
1757275233.747049570,"2.00,0.00"
1757275233.845306158,"2.00,0.00"
1757275233.948467493,"2.00,0.00"
1757275234.045281649,"0.67,2.83"
1757275234.146356106,"0.67,2.83"
1757275234.244585991,"0.67,2.83"
1757275234.345242023,"0.67,2.83"
1757275234.444731474,"0.67,2.83"
1757275234.547289371,"2.00,0.00"
1757275234.647589445,"2.00,0.00"
1757275234.748457909,"2.00,0.00"
1757275234.852295637,"2.00,0.00"
1757275234.951930523,"0.68,1.99"
1757275235.046302319,"2.83,0.67"
1757275235.146753788,"0.67,2.83"
1757275235.248031855,"0.67,2.83"
1757275235.344586134,"0.67,2.83"
1757275235.445657015,"0.67,2.83"
1757275235.546757221,"0.69,2.07"
1757275235.645085335,"0.67,2.83"
1757275235.744816065,"0.67,2.83"
1757275235.845710993,"0.67,2.83"
1757275235.948343754,"0.67,2.83"
1757275236.048818588,"2.00,0.00"
1757275236.145936728,"2.00,0.00"
1757275236.245074272,"2.00,0.00"
1757275236.347736835,"2.00,0.00"
1757275236.445833445,"2.00,0.00"
1757275236.544918060,"2.00,0.00"
1757275236.645697355,"2.00,0.00"
1757275236.746412992,"0.67,2.83"
1757275236.846473694,"0.67,2.83"
1757275236.950190306,"0.67,2.83"
1757275237.049659252,"0.67,2.51"
1757275237.148485422,"0.69,2.10"
1757275237.250834465,"0.68,2.18"
1757275237.352692842,"0.67,2.29"
1757275237.451237917,"0.68,2.11"
1757275237.551901102,"2.00,0.00"
1757275237.650778294,"2.00,0.00"
1757275237.748549223,"2.00,0.00"
1757275237.851771593,"2.00,0.00"
1757275237.950302124,"0.69,2.10"
1757275238.053846836,"1.93,1.72"
1757275238.157824516,"1.93,1.88"
1757275238.254526615,"1.41,1.93"
1757275238.355973721,"1.93,1.51"
1757275238.454872847,"1.66,1.92"
1757275238.555742741,"1.84,1.93"
1757275238.655089617,"1.64,1.92"
1757275238.753213882,"2.00,0.00"
1757275238.855846405,"2.00,0.00"
1757275238.951381445,"0.68,2.00"
1757275239.055914640,"1.10,1.93"
1757275239.153918028,"1.71,1.92"
1757275239.254546165,"1.93,1.77"
1757275239.356267929,"1.93,1.78"
1757275239.455181122,"1.93,1.72"
1757275239.554404020,"1.93,0.88"
1757275239.656864882,"1.82,1.93"
1757275239.759069920,"1.93,1.83"
1757275239.859669209,"1.93,1.89"
1757275239.956472635,"1.93,1.74"
1757275240.057302475,"1.93,1.90"
1757275240.157664299,"1.93,1.93"
1757275240.256212950,"1.93,1.55"
1757275240.357025862,"1.93,1.83"
1757275240.454468250,"1.63,1.93"
1757275240.552867651,"1.93,1.46"
1757275240.656938314,"1.75,1.93"
1757275240.759453297,"1.93,1.90"
1757275240.854665995,"1.69,1.92"
1757275240.951810837,"0.68,2.02"
1757275241.052025795,"0.67,1.95"
1757275241.156152010,"2.00,0.00"
1757275241.258553028,"2.00,0.00"
1757275241.357553959,"2.00,0.00"
1757275241.458424807,"1.31,1.93"
1757275241.555840015,"1.60,1.93"
1757275241.668872595,"1.93,1.32"
1757275241.748870134,"0.67,2.83"
1757275241.848870039,"0.67,2.83"
1757275241.956144333,"1.93,1.50"
1757275242.057361603,"1.85,1.93"
1757275242.157150745,"1.92,1.64"
1757275242.256389618,"1.93,1.01"
1757275242.356325626,"1.92,1.66"
1757275242.455054760,"1.94,0.67"
1757275242.559004784,"1.87,1.93"
1757275242.660362959,"1.92,1.93"
1757275242.759718418,"1.93,1.86"
1757275242.858243465,"1.86,1.93"
1757275242.957301617,"1.92,1.67"
1757275243.049773932,"0.67,2.83"
1757275243.159781933,"1.86,1.93"
1757275243.258090258,"1.92,1.68"
1757275243.353250027,"0.68,1.99"
1757275243.457007170,"1.45,1.93"
1757275243.553778410,"0.67,1.96"
1757275243.657895565,"1.96,0.67"
1757275243.751547337,"2.20,0.67"
1757275243.850433588,"0.67,2.83"
1757275243.953176022,"2.83,0.67"
1757275244.057150602,"1.93,1.59"
1757275244.158082962,"1.93,1.53"
1757275244.253514290,"2.48,0.67"
1757275244.358034134,"1.93,1.50"
1757275244.457673788,"1.93,1.47"
1757275244.558110476,"1.93,1.60"
1757275244.656323671,"1.93,1.57"
1757275244.752926111,"2.13,0.68"
1757275244.848866701,"2.83,0.67"
1757275244.956878662,"1.94,0.67"
1757275245.052923441,"2.10,0.69"
1757275245.154387712,"2.03,0.69"
1757275245.257981300,"1.93,1.77"
1757275245.356817961,"1.93,1.28"
1757275245.452853203,"2.03,0.69"
1757275245.560801744,"1.93,1.88"
1757275245.657496214,"1.93,1.81"
1757275245.758330822,"1.93,0.67"
1757275245.857199669,"1.93,1.61"
1757275245.968245506,"2.17,0.68"
1757275246.056347847,"1.92,1.72"
1757275246.148499250,"1.97,0.67"
1757275246.254548788,"1.95,0.67"
1757275246.356193066,"1.94,0.67"
1757275246.457827568,"0.00,2.00"
1757275246.460502625,"1.80,1.93"
1757275246.550743580,"0.00,2.00"
1757275246.553234100,"1.92,1.64"
1757275246.656196117,"0.00,2.00"
1757275246.658797026,"1.92,1.69"
1757275246.757346392,"0.00,2.00"
1757275246.759879112,"1.92,1.70"
1757275246.855380774,"0.00,2.00"
1757275246.857929707,"1.62,1.93"
1757275246.958714962,"0.00,2.00"
1757275246.961395025,"1.93,1.82"
1757275247.050107956,"2.83,0.67"
1757275247.155304193,"1.93,1.28"
1757275247.250271320,"2.83,0.67"
1757275247.351525784,"0.67,2.83"
1757275247.450912237,"0.67,2.83"
1757275247.557029963,"1.67,1.92"
1757275247.652389050,"0.68,1.98"
1757275247.756996155,"1.92,1.72"
1757275247.860759020,"1.93,1.92"
1757275247.953832388,"0.67,2.30"
1757275248.055950165,"1.44,1.93"
1757275248.157619238,"1.57,1.93"
1757275248.257513285,"1.66,1.92"
1757275248.352678061,"0.67,2.23"
1757275248.456994295,"1.46,1.93"
1757275248.556122065,"1.94,0.67"
1757275248.651565790,"0.67,2.83"
1757275248.753154755,"0.68,1.99"
1757275248.853065729,"0.69,2.07"
1757275248.953438282,"0.69,2.08"
1757275249.049294710,"0.67,2.83"
1757275249.153736353,"0.67,1.98"
1757275249.253998280,"0.67,1.94"
1757275249.351700783,"0.67,2.83"
1757275249.453810692,"0.67,1.94"
1757275249.551436186,"0.69,2.06"
1757275249.652052641,"0.69,2.07"
1757275249.753683805,"0.69,2.07"
1757275249.858299017,"1.00,1.93"
1757275249.953320980,"2.00,0.00"
1757275250.052247524,"2.00,0.00"
1757275250.154144287,"2.00,0.00"
1757275250.255132675,"2.00,0.00"
1757275250.353172302,"1.02,1.93"
1757275250.453419447,"0.69,2.04"
1757275250.554531574,"0.68,2.02"
1757275250.652306318,"0.68,2.17"
1757275250.754904509,"0.67,1.94"
1757275250.857133150,"1.15,1.93"
1757275250.953522205,"0.67,1.94"
1757275251.056924105,"1.37,1.93"
1757275251.157644272,"1.30,1.93"
1757275251.257902861,"2.00,0.00"
1757275251.356941938,"2.00,0.00"
1757275251.458138943,"2.00,0.00"
1757275251.555054665,"0.67,1.94"
1757275251.656948805,"1.86,1.93"
