ros_time_s,Lidar_Left
1757276432.930339813,0.994090
1757276433.033340931,0.992546
1757276433.130868196,0.993743
1757276433.231020451,0.969871
1757276433.330666065,0.968042
1757276433.430236578,0.931412
1757276433.530000448,0.964494
1757276433.630982637,0.996367
1757276433.732158661,0.980244
1757276433.830179691,0.970066
1757276433.932403564,0.955122
1757276434.031098366,1.002092
1757276434.132421494,0.977992
1757276434.231367111,0.976156
1757276434.333377838,1.008051
1757276434.430589437,1.004303
1757276434.528354883,1.002282
1757276434.631013393,0.989313
1757276434.730047226,0.996665
1757276434.831078291,0.983975
1757276434.930805445,0.977484
1757276435.030664206,0.951181
1757276435.130212784,0.989381
1757276435.230060577,0.989773
1757276435.329435110,0.996435
1757276435.430740595,0.981583
1757276435.528102636,0.960596
1757276435.630090714,0.964042
1757276435.728045464,0.988487
1757276435.828100443,0.963931
1757276435.929395914,0.967890
1757276436.029895782,0.975399
1757276436.131300211,0.979310
1757276436.229553223,0.976553
1757276436.329084158,0.998044
1757276436.430570602,1.010707
1757276436.528638124,0.965306
1757276436.628238916,0.968515
1757276436.730246544,0.986340
1757276436.829675198,0.963938
1757276436.928708553,0.989488
1757276437.028934240,0.968462
1757276437.128954172,0.980388
1757276437.230780602,0.990270
1757276437.329723358,0.977762
1757276437.429506779,0.981712
1757276437.528368711,0.977824
1757276437.627988338,0.992297
1757276437.729528666,0.985646
1757276437.828399420,0.991405
1757276437.928275108,0.992274
1757276438.027947426,0.980394
1757276438.128206015,0.985740
1757276438.228158474,0.999153
1757276438.329524040,0.975319
1757276438.427989721,0.995396
1757276438.527941465,0.986754
1757276438.630521536,0.997269
1757276438.730310678,1.004168
1757276438.828341961,0.997185
1757276438.928498745,1.002773
1757276439.028102636,0.972245
1757276439.127899647,0.991789
1757276439.228828907,0.962600
1757276439.328326464,0.999939
1757276439.428437710,0.968998
1757276439.528639555,1.004526
1757276439.629852533,0.991514
1757276439.729792833,0.986792
1757276439.829405785,1.007028
1757276439.929449320,1.002667
1757276440.028636217,1.006463
1757276440.129642487,1.004559
1757276440.228147507,0.988120
1757276440.329315901,0.988300
1757276440.428355217,0.982074
1757276440.528552294,0.993388
1757276440.629066706,1.009389
1757276440.728400469,1.012427
1757276440.829753637,0.989554
1757276440.929706097,0.998373
1757276441.029986620,1.003863
1757276441.129585981,1.019921
1757276441.228858471,1.021155
1757276441.328812838,1.013281
1757276441.430571795,0.988139
1757276441.529123545,0.960753
1757276441.629990101,0.962827
1757276441.730103493,0.998657
1757276441.830760241,0.988102
1757276441.929301739,1.003426
1757276442.030214548,1.004121
1757276442.129975080,1.015969
1757276442.231278658,1.020568
1757276442.329734802,1.012766
1757276442.432551861,1.000820
1757276442.531866312,0.984447
1757276442.630822897,0.988170
1757276442.729628086,1.017788
1757276442.830669641,1.022369
1757276442.930978060,0.991777
1757276443.031198740,0.995668
1757276443.129707336,1.030043
1757276443.232147694,1.009768
1757276443.330832243,1.001490
1757276443.430089712,1.022741
1757276443.532160282,1.015853
1757276443.631709337,1.026103
1757276443.730836630,1.014346
1757276443.832333565,0.957198
1757276443.932450771,0.988580
1757276444.031088352,1.024736
1757276444.131505251,1.006058
1757276444.231642962,1.003619
1757276444.331493378,0.989066
1757276444.430540800,1.026798
1757276444.531648159,1.027795
1757276444.631960392,1.033445
1757276444.731735229,1.039751
1757276444.830871344,1.040719
1757276444.930706739,1.018332
1757276445.033136845,1.013856
1757276445.130656481,1.018723
1757276445.232824802,1.021228
1757276445.333502769,1.021994
1757276445.431918144,1.022283
1757276445.530971289,1.043719
1757276445.632963896,1.040517
1757276445.731889009,1.025105
1757276445.832871199,1.018437
1757276445.931126118,1.017007
1757276446.034228325,1.017482
1757276446.131979942,1.013693
1757276446.231903076,1.013029
1757276446.333839893,0.999064
1757276446.434833527,1.005847
1757276446.529127359,1.000539
1757276446.633724928,1.032265
1757276446.731328011,1.038382
1757276446.834143400,1.035899
1757276446.930334568,1.017147
1757276447.033817053,1.033146
1757276447.132138491,1.037037
1757276447.231642485,1.035693
1757276447.333183765,1.019898
1757276447.433962584,1.017171
1757276447.534649611,1.014842
1757276447.632375479,1.024962
1757276447.733201265,1.000141
1757276447.834403038,1.001121
1757276447.928774357,1.023337
1757276448.034161329,1.001725
1757276448.132503748,1.015212
1757276448.233574390,0.984182
1757276448.333795309,1.008835
1757276448.434101582,1.005664
1757276448.534030676,1.027004
1757276448.634066105,1.037719
1757276448.733227730,1.037618
1757276448.835184574,1.012834
1757276448.933681011,0.996498
1757276449.033807039,1.003588
1757276449.133932352,1.010872
1757276449.233913898,0.984288
1757276449.333870411,1.003356
1757276449.434816360,1.016017
1757276449.534115791,1.010033
1757276449.634996414,1.000196
1757276449.734036684,0.997958
1757276449.834199905,1.218038
1757276449.934094191,1.130259
1757276450.034017801,1.216655
1757276450.134757280,1.125057
1757276450.233453035,1.011223
1757276450.333135605,1.190000
1757276450.434093237,1.060296
1757276450.533668756,1.078990
1757276450.632478476,1.082236
1757276450.734826565,1.101353
1757276450.833368540,1.108446
1757276450.930220127,1.098269
1757276451.033589363,1.121386
1757276451.133486271,1.057565
1757276451.232390165,1.093783
1757276451.332847357,1.043290
1757276451.434199810,1.081666
1757276451.534516573,1.102732
1757276451.632825375,1.110158
1757276451.733819246,1.056931
1757276451.833751202,1.020756
1757276451.933721304,1.058034
1757276452.032247066,1.060985
1757276452.133895397,1.039664
1757276452.233195543,1.054628
1757276452.333661556,1.048568
1757276452.431951761,1.117196
1757276452.534502983,1.088140
1757276452.633233309,1.127591
1757276452.733745813,1.069494
1757276452.834508181,1.045533
1757276452.933908224,1.026977
1757276453.034583330,1.068624
1757276453.133347034,1.075764
1757276453.232891560,1.069951
1757276453.333836079,1.087957
1757276453.429969072,1.052362
1757276453.533657074,1.092901
1757276453.633800030,1.058343
1757276453.732450485,1.048808
1757276453.834108829,1.135176
1757276453.929138899,1.070343
1757276454.034000874,1.138865
1757276454.133391380,1.195865
1757276454.233646870,1.041032
1757276454.333926201,1.244908
1757276454.433564663,1.181082
1757276454.533732176,0.975298
1757276454.633656979,0.983198
1757276454.733502626,0.931106
1757276454.833805561,0.940622
1757276454.933754206,0.944109
1757276455.035830498,1.073994
1757276455.132657051,0.950288
1757276455.235034466,0.940152
1757276455.333983421,0.959126
1757276455.434008360,0.970991
1757276455.534209967,0.941952
1757276455.632703304,0.951008
1757276455.734358788,0.934041
1757276455.833958864,0.949585
1757276455.932916403,0.957176
1757276456.033008099,0.953498
1757276456.133727074,0.938533
1757276456.233721256,0.940864
1757276456.333283663,0.969942
1757276456.433547735,0.974233
1757276456.534869194,0.961181
1757276456.634352684,0.939998
1757276456.732786894,0.936895
1757276456.833575249,0.937585
1757276456.933935881,0.934127
1757276457.033641577,0.941665
1757276457.133896112,0.929215
1757276457.235044956,0.917517
1757276457.333809614,0.939388
1757276457.435372114,0.925265
1757276457.531874418,0.925768
1757276457.632402182,0.941751
1757276457.731355429,0.939002
1757276457.833255529,0.966634
1757276457.934268951,0.928374
1757276458.035151243,0.948953
1757276458.133461714,0.958768
1757276458.235183716,0.961053
1757276458.333790541,0.921175
1757276458.432758570,0.935729
1757276458.532901049,0.935345
1757276458.631434441,0.935099
1757276458.730909586,0.973093
1757276458.833231926,0.934179
1757276458.935508966,0.977877
1757276459.031182289,0.903422
1757276459.132053852,0.947884
1757276459.231962919,0.953510
1757276459.332478762,0.952289
1757276459.431554794,0.910205
1757276459.533415318,0.933092
1757276459.634590387,0.975959
1757276459.732185364,0.953322
1757276459.834953547,0.949900
1757276459.935146809,0.959462
1757276460.032476664,0.955277
1757276460.133051157,0.901375
1757276460.231070042,0.960357
1757276460.331303596,0.929851
1757276460.433353186,0.947482
1757276460.532323122,0.950956
1757276460.629919291,0.959005
1757276460.730831861,0.912975
1757276460.835048914,0.944704
1757276460.930378437,0.972465
1757276461.031379938,0.926696
1757276461.130289555,0.933673
1757276461.230990410,0.940114
1757276461.331349850,0.950538
1757276461.429736137,0.956122
1757276461.530025959,0.914800
1757276461.631381273,0.951813
1757276461.730820179,0.937450
1757276461.829574585,0.948162
1757276461.932541370,0.969343
1757276462.031590462,0.936210
1757276462.130815029,0.933287
1757276462.230636835,0.953277
1757276462.330531359,0.971590
1757276462.434904575,0.950909
1757276462.533745050,0.948664
1757276462.632529974,0.948620
1757276462.729239225,0.971095
1757276462.831494093,0.935510
1757276462.929833889,0.945404
1757276463.033426523,0.989701
1757276463.128649712,0.939930
1757276463.230224133,0.970594
1757276463.330157518,0.948706
1757276463.430873394,0.972107
1757276463.528054714,0.910263
1757276463.630854130,0.947536
1757276463.730968475,0.990043
1757276463.830807209,0.927008
1757276463.928952217,0.940992
1757276464.028132677,0.948826
1757276464.128129005,0.993671
1757276464.228717327,0.929245
1757276464.331104279,0.954204
1757276464.431158781,0.951893
1757276464.528576851,0.954291
1757276464.630146027,0.949856
1757276464.730920792,0.983462
1757276464.829423189,0.946175
1757276464.928979158,0.957004
1757276465.031045914,0.957153
1757276465.129627228,0.982039
1757276465.228077888,0.958049
1757276465.328286171,1.016594
1757276465.430162907,0.953886
1757276465.528814793,0.960193
1757276465.630548239,0.953681
1757276465.729308367,0.983215
1757276465.828118086,0.954658
1757276465.927930832,0.963702
1757276466.028756618,0.988259
1757276466.127943754,0.968824
1757276466.229736090,0.965244
1757276466.328406811,0.956227
1757276466.429800987,0.950536
1757276466.528519869,0.972798
1757276466.628364563,0.942276
1757276466.728735209,1.007016
1757276466.828939676,0.928998
1757276466.930775881,0.945444
1757276467.029870987,0.961120
1757276467.128112316,0.983900
1757276467.228135347,0.970707
1757276467.328298569,0.959512
1757276467.429640293,0.972274
1757276467.530306578,0.987756
1757276467.628671408,0.974965
1757276467.729415178,0.966048
1757276467.828838587,1.017978
1757276467.927972317,0.948108
1757276468.028622389,0.970407
1757276468.130367994,0.981565
1757276468.229685783,1.017046
1757276468.330229282,0.943102
1757276468.429565430,0.977348
1757276468.529347181,1.016797
1757276468.629885912,0.983810
1757276468.729324818,0.990272
1757276468.829836607,0.971997
1757276468.929656267,0.967213
1757276469.029682875,0.983087
1757276469.129420519,0.991815
1757276469.229883909,1.010015
1757276469.330637932,0.982528
1757276469.430709839,0.991573
1757276469.530581236,1.016806
1757276469.629745245,0.939894
1757276469.729145050,0.978852
1757276469.832404137,0.983324
1757276469.930260181,1.034892
1757276470.030052900,0.950712
1757276470.129577160,0.982626
1757276470.232821703,0.989098
1757276470.333108187,0.987281
1757276470.431435347,0.985671
1757276470.528220177,0.987918
1757276470.629726171,0.978421
1757276470.731132269,0.985828
1757276470.831785202,1.012546
1757276470.933207273,0.979186
1757276471.031284571,0.988541
1757276471.132293701,0.993485
1757276471.229883432,1.013968
1757276471.331838608,0.967537
1757276471.432529211,0.997016
1757276471.530553818,0.960175
1757276471.630175591,0.991803
1757276471.731469154,1.013345
1757276471.831098557,0.963240
1757276471.931658745,0.982687
1757276472.033016920,0.995804
1757276472.130871773,0.989552
1757276472.233121634,1.027335
1757276472.333635569,0.966771
1757276472.431954145,1.010203
1757276472.533186913,0.997938
1757276472.632702351,0.974519
1757276472.732265472,1.002495
1757276472.833686590,1.004804
1757276472.932693243,0.992576
1757276473.032233238,1.030932
1757276473.132056236,0.981443
1757276473.232486963,1.000302
1757276473.332666397,0.993874
1757276473.432620287,0.971394
1757276473.532324076,1.026530
1757276473.633827209,0.974199
1757276473.734447956,0.995794
1757276473.832451820,0.991589
1757276473.934578180,1.008515
1757276474.033220291,0.987666
1757276474.132636070,0.988599
1757276474.234081745,0.985163
1757276474.334367514,1.009373
1757276474.434040785,0.988046
1757276474.533670425,1.008999
1757276474.632776499,0.995788
1757276474.732875347,1.033294
1757276474.834397078,0.989700
1757276474.933200598,1.011731
1757276475.033169270,1.005283
1757276475.134101391,1.011525
1757276475.234323025,1.031222
1757276475.333710670,0.990821
