ros_time_s,Vel_Des
1755900948.376857996,"2.73,0.90"
1755900948.478561878,"2.73,0.90"
1755900948.578562737,"2.73,0.90"
1755900948.676648140,"2.73,0.90"
1755900948.775505066,"2.73,0.90"
1755900948.877688646,"2.73,0.90"
1755900948.977510691,"2.73,0.90"
1755900949.076085329,"2.73,0.90"
1755900949.176387787,"2.73,0.90"
1755900949.273088455,"2.73,0.90"
1755900949.377102137,"2.73,0.90"
1755900949.475827217,"2.73,0.90"
1755900949.575927496,"2.73,0.90"
1755900949.676010609,"2.73,0.90"
1755900949.775285244,"2.73,0.90"
1755900949.875592947,"2.73,0.90"
1755900949.975496769,"2.73,0.90"
1755900950.076159716,"2.73,0.90"
1755900950.175977468,"2.73,0.90"
1755900950.278036118,"2.73,0.90"
1755900950.375443697,"2.73,0.90"
1755900950.475768566,"2.73,0.90"
1755900950.575333595,"2.73,0.90"
1755900950.677453041,"2.73,0.90"
1755900950.776617289,"2.73,0.90"
1755900950.876719475,"2.73,0.90"
1755900950.975419760,"2.73,0.90"
1755900951.074543715,"2.73,0.90"
1755900951.177384853,"2.73,0.90"
1755900951.279016733,"2.73,0.90"
1755900951.375800133,"2.73,0.90"
1755900951.476559401,"2.73,0.90"
1755900951.575304270,"2.73,0.90"
1755900951.676314354,"2.73,0.90"
1755900951.777801752,"2.73,0.90"
1755900951.876862288,"2.73,0.90"
1755900951.976913452,"2.73,0.90"
1755900952.077305317,"2.73,0.90"
1755900952.179098368,"2.73,0.90"
1755900952.278011799,"2.73,0.90"
1755900952.380500555,"1.93,0.90"
1755900952.481348276,"1.92,1.54"
1755900952.580979824,"1.94,0.90"
1755900952.677507162,"2.73,0.90"
1755900952.776540756,"2.02,0.94"
1755900952.879280090,"1.67,1.93"
1755900952.978687048,"0.90,1.94"
1755900953.077420235,"2.14,0.94"
1755900953.181625128,"1.92,1.57"
1755900953.276992321,"0.91,2.36"
1755900953.374800682,"0.91,2.39"
1755900953.474747658,"0.94,2.15"
1755900953.576100111,"0.90,2.73"
1755900953.680253983,"0.93,1.99"
1755900953.777626514,"0.90,2.73"
1755900953.880103350,"0.91,1.97"
1755900953.974151134,"0.90,2.73"
1755900954.079519033,"0.91,1.96"
1755900954.176898003,"0.90,2.73"
1755900954.277218819,"0.95,2.11"
1755900954.378684044,"0.90,2.73"
1755900954.476697922,"0.90,2.73"
1755900954.576818466,"0.90,2.73"
1755900954.676600695,"0.90,2.73"
1755900954.777791977,"0.90,2.73"
1755900954.874735832,"0.90,2.73"
1755900954.978666306,"0.90,2.73"
1755900955.076424360,"0.90,2.73"
1755900955.176918268,"0.90,2.73"
1755900955.276567221,"0.90,2.73"
1755900955.377011299,"0.90,2.73"
1755900955.476439714,"0.90,2.73"
1755900955.577830553,"0.90,2.73"
1755900955.676313877,"0.90,2.73"
1755900955.773918867,"0.90,2.73"
1755900955.876611471,"0.90,2.73"
1755900955.975217342,"0.90,2.73"
1755900956.078592062,"0.90,2.73"
1755900956.176392078,"0.90,2.73"
1755900956.276150465,"0.90,2.73"
1755900956.374534130,"0.90,2.73"
1755900956.475712776,"0.90,2.73"
1755900956.576728106,"0.90,2.73"
1755900956.675875902,"0.90,2.73"
1755900956.776417971,"0.90,2.73"
1755900956.877241850,"0.90,2.73"
1755900956.976258993,"0.90,2.73"
1755900957.076614141,"0.90,2.73"
1755900957.174881458,"0.90,2.73"
1755900957.276763916,"0.90,2.73"
1755900957.376207113,"0.90,2.73"
1755900957.496203423,"0.90,2.73"
1755900957.590132952,"0.90,2.73"
1755900957.675903797,"0.90,2.73"
1755900957.774982452,"0.90,2.73"
1755900957.873888254,"0.90,2.73"
1755900957.976311445,"0.90,2.73"
1755900958.075597525,"0.90,2.73"
1755900958.176025152,"0.90,2.73"
1755900958.276952982,"0.90,2.73"
1755900958.378004789,"0.90,2.73"
1755900958.477595806,"0.90,2.73"
1755900958.576865196,"0.90,2.73"
1755900958.676935673,"0.90,2.73"
1755900958.776520491,"0.90,2.73"
1755900958.877149343,"0.90,2.73"
1755900958.976546526,"0.90,2.73"
1755900959.075995445,"0.90,2.73"
1755900959.178203821,"0.90,2.73"
1755900959.275407791,"0.90,2.73"
1755900959.375376463,"0.90,2.73"
1755900959.476778746,"0.90,2.73"
1755900959.576417685,"0.90,2.73"
1755900959.675673246,"0.90,2.73"
1755900959.776442528,"0.90,2.73"
1755900959.880007029,"0.90,2.73"
1755900959.976457119,"0.90,2.73"
1755900960.076207876,"0.90,2.73"
1755900960.176295519,"0.90,2.73"
1755900960.275425196,"0.90,2.73"
1755900960.376611471,"0.90,2.73"
1755900960.475466728,"0.90,2.73"
1755900960.577419758,"0.90,2.73"
1755900960.676871538,"0.90,2.73"
1755900960.777793169,"0.90,2.73"
1755900960.877263069,"0.90,2.73"
1755900960.976533175,"0.90,2.73"
1755900961.075720310,"0.90,2.73"
1755900961.174829483,"0.90,2.73"
1755900961.276735306,"0.90,2.73"
1755900961.376475334,"0.90,2.73"
