ros_time_s,Lidar_Left
1755900877.947934151,0.860159
1755900878.047930479,0.921841
1755900878.146791697,1.024983
1755900878.248328447,0.973300
1755900878.348612309,0.972477
1755900878.447370768,0.905762
1755900878.545042515,0.936871
1755900878.645926237,0.953445
1755900878.747690916,0.960760
1755900878.847618103,1.043160
1755900878.947568655,1.014296
1755900879.047429085,1.033406
1755900879.147691011,1.015425
1755900879.248905182,0.946740
1755900879.347884178,1.003065
1755900879.448234797,0.982431
1755900879.546236515,1.015519
1755900879.647627354,0.929416
1755900879.748246431,0.991406
1755900879.847405195,0.961853
1755900879.949035406,0.883270
1755900880.045754910,0.929099
1755900880.147449255,1.056411
1755900880.247870445,1.104514
1755900880.347587824,1.097923
1755900880.447695255,1.074494
1755900880.545599699,1.061434
1755900880.646371365,1.112246
1755900880.746777534,1.111061
1755900880.846418858,1.102685
1755900880.947245359,1.077747
1755900881.045611858,1.116571
1755900881.146536112,1.105099
1755900881.246478319,1.107542
1755900881.346782446,1.095233
1755900881.446081161,1.089346
1755900881.545835972,1.095676
1755900881.646994352,1.116469
1755900881.747054100,1.128036
1755900881.848255157,1.109273
1755900881.947945356,0.979707
1755900882.045934916,1.023470
1755900882.146486521,0.935190
1755900882.247694731,0.875303
1755900882.347413778,0.825820
1755900882.447722197,0.811332
1755900882.547334194,0.779664
1755900882.643578291,0.797645
1755900882.747686625,0.753032
1755900882.846447945,0.827246
1755900882.947417498,0.821559
1755900883.046775103,0.753260
1755900883.147556067,0.774328
1755900883.246373177,0.842902
1755900883.347737551,0.809330
1755900883.447549343,0.817233
1755900883.546042681,0.720747
1755900883.647404432,0.751581
1755900883.746742249,0.967503
1755900883.847603559,1.074721
1755900883.947883368,1.099976
1755900884.047683477,1.120851
1755900884.147690058,1.101539
1755900884.247469664,1.090040
1755900884.347692490,1.115712
1755900884.447140694,1.122038
1755900884.544567347,1.115999
1755900884.646265030,1.126219
1755900884.747603416,1.109313
1755900884.847361565,1.098084
1755900884.945323944,1.091631
1755900885.047122717,1.110512
1755900885.147385597,1.126264
1755900885.247843266,1.116315
1755900885.345990658,1.118860
1755900885.448977947,1.113696
1755900885.547343016,1.106277
1755900885.647809505,1.084403
1755900885.747103691,1.115451
1755900885.847578764,1.123648
1755900885.948444128,1.123275
1755900886.047626734,1.110829
1755900886.146351337,1.117517
1755900886.248561621,1.107057
1755900886.346223593,1.102865
1755900886.447701693,1.121078
1755900886.546186686,1.116033
1755900886.646452665,1.105525
1755900886.747577906,1.118596
1755900886.847516775,1.112446
1755900886.948199511,1.126295
1755900887.046785355,1.104124
1755900887.150718212,1.083782
1755900887.247846842,1.090732
1755900887.347611427,1.104923
1755900887.447500944,1.124402
1755900887.546229362,1.102852
1755900887.647572279,1.122462
1755900887.747649431,1.116337
1755900887.847651482,1.127272
1755900887.946389198,1.105352
1755900888.046136379,1.099393
1755900888.146353006,1.087498
1755900888.247550011,1.120512
1755900888.347352266,1.116835
1755900888.449025393,1.091520
1755900888.547805071,1.134506
1755900888.646562099,1.117894
1755900888.746756554,1.121468
1755900888.849261999,1.126610
1755900888.947634220,1.117359
1755900889.047350168,1.084026
1755900889.146686554,1.089699
1755900889.247706175,1.110256
1755900889.347496271,1.120198
1755900889.444037199,1.105474
1755900889.547941208,1.119110
1755900889.645689487,1.096590
1755900889.748852491,1.129043
1755900889.847666979,1.104937
1755900889.946638823,1.096738
1755900890.051431656,1.089173
1755900890.146085024,1.103135
1755900890.247551203,1.110936
1755900890.347703695,1.126302
1755900890.449735165,1.116449
1755900890.548887014,1.106304
1755900890.648095846,1.107507
1755900890.749220133,1.098888
1755900890.848975658,1.109167
1755900890.950036287,1.107598
1755900891.046361685,1.100808
1755900891.147260427,1.090975
1755900891.242577553,1.124793
1755900891.342565060,1.095745
1755900891.442526102,1.113449
1755900891.543019533,1.120489
1755900891.642139435,1.092581
1755900891.743056536,1.100176
1755900891.842939138,1.111682
1755900891.942571163,1.129207
1755900892.042330027,1.121400
1755900892.142401934,1.117246
1755900892.242610931,1.101749
1755900892.342524529,1.086019
1755900892.442998171,1.118637
1755900892.542918921,1.120525
1755900892.642644644,1.121790
1755900892.742752075,1.124514
1755900892.842374802,1.124619
1755900892.942753553,1.121509
1755900893.042868137,1.102447
1755900893.143337965,1.090405
1755900893.242649317,1.103560
1755900893.342936754,1.112804
1755900893.442582369,1.093226
1755900893.542498112,1.127943
1755900893.642460346,1.129214
1755900893.742343187,1.104956
1755900893.842275381,1.073238
1755900893.942412376,1.112322
1755900894.042850018,1.115509
1755900894.144732952,1.098039
1755900894.242841244,1.134280
1755900894.342926502,1.125841
1755900894.444437742,1.106831
1755900894.542857170,1.073819
1755900894.642400265,1.115317
1755900894.742318153,1.114949
1755900894.842768192,1.098695
1755900894.942872286,1.115594
1755900895.042426348,1.124483
1755900895.142393351,1.107516
1755900895.242549181,1.099848
1755900895.342841864,1.085748
1755900895.443285227,1.108398
1755900895.542818546,1.110675
1755900895.642330408,1.129553
1755900895.742371559,1.113208
1755900895.841998577,1.127594
1755900895.949560642,1.109441
1755900896.049976587,1.098001
1755900896.147145271,1.091201
1755900896.249426126,1.102711
1755900896.348765373,1.124841
1755900896.448121309,1.120401
1755900896.548524141,1.117940
1755900896.642490864,1.112186
1755900896.754198074,1.113731
1755900896.850269079,1.104390
1755900896.948406458,1.097836
1755900897.044252157,1.076143
1755900897.148860216,1.064015
1755900897.248459339,1.124749
1755900897.347382784,1.099711
1755900897.448616505,1.097130
1755900897.548290014,1.116420
1755900897.647634029,1.107414
1755900897.749570608,1.094081
1755900897.849561453,1.103703
1755900897.947336197,1.071961
1755900898.045209169,1.076515
1755900898.147877932,1.093094
1755900898.249341965,1.090979
1755900898.349467754,1.099935
1755900898.447229385,1.087570
1755900898.548222303,1.091094
1755900898.647124529,1.097206
1755900898.749275684,1.088193
1755900898.850454807,1.093790
1755900898.950545311,1.080979
1755900899.049511671,1.077434
1755900899.147906065,1.064837
1755900899.248461962,1.076215
1755900899.348603249,1.072851
1755900899.449964762,1.063609
1755900899.548522711,1.082368
1755900899.647709608,1.073683
1755900899.749404669,1.051134
1755900899.848958731,1.037095
1755900899.948112965,1.034567
1755900900.048085928,1.058107
1755900900.147236347,1.055279
1755900900.246049166,1.033844
1755900900.348096609,1.044424
1755900900.448704958,1.047924
1755900900.548865080,1.032363
1755900900.648793936,1.036874
1755900900.747246027,1.046583
1755900900.847935677,1.043101
1755900900.948918819,1.048089
1755900901.048207045,1.038848
1755900901.149333715,1.042393
1755900901.248283148,1.007388
1755900901.348306894,1.033760
1755900901.448211908,1.020563
1755900901.548761845,1.011121
1755900901.647954464,1.005285
1755900901.748117685,1.006628
1755900901.848802090,1.007309
1755900901.949259520,0.979607
1755900902.048434734,0.965424
1755900902.146350145,0.990842
1755900902.246282578,0.981645
1755900902.348194599,1.006785
1755900902.448021412,0.978146
1755900902.548208952,0.981551
1755900902.647708178,0.966411
1755900902.747630596,0.972549
1755900902.848016500,0.962685
1755900902.948963165,0.973144
1755900903.050948143,0.973940
1755900903.148559332,0.981966
1755900903.246956110,0.999508
1755900903.348154783,0.971255
1755900903.448679209,0.972525
1755900903.548265696,0.967410
1755900903.647478342,0.967271
1755900903.746952295,0.935289
1755900903.848773479,0.952624
1755900903.947673798,0.947422
1755900904.048000336,0.947059
1755900904.148376465,0.953355
1755900904.247117758,0.937230
1755900904.347012520,0.934963
1755900904.448568583,0.937412
1755900904.549328089,0.926375
1755900904.649338722,0.931820
1755900904.746052027,0.933315
1755900904.849523306,0.949804
1755900904.947002888,0.937053
1755900905.048240185,0.938968
1755900905.146987200,0.936151
1755900905.248077869,0.951865
1755900905.347375870,0.928870
1755900905.447097778,0.924653
1755900905.547610521,0.938337
1755900905.648160219,0.924390
1755900905.748047829,0.944744
1755900905.848885298,0.938661
1755900905.948318720,0.936284
1755900906.048938036,0.942104
1755900906.146989107,0.932746
1755900906.248478889,0.946368
1755900906.349358320,0.911565
1755900906.447932959,0.944682
1755900906.549018621,0.954208
1755900906.644932508,0.945445
1755900906.749355078,0.921555
1755900906.849907875,0.935545
1755900906.949033737,0.931556
1755900907.049025774,0.931962
1755900907.148358107,0.917916
1755900907.248143435,0.937230
1755900907.348084927,0.943985
1755900907.449516773,0.931214
1755900907.548280239,0.950769
1755900907.646243811,0.928451
1755900907.748358250,0.956403
1755900907.847762108,0.974833
1755900907.948073149,0.949793
1755900908.049537182,0.935937
1755900908.148133278,0.936600
1755900908.247415304,0.954242
1755900908.347127914,0.929853
1755900908.446263552,0.973158
1755900908.547106266,0.944098
1755900908.649472713,0.945336
1755900908.747478962,0.940025
1755900908.847846985,0.951322
1755900908.945946455,0.866481
1755900909.048426867,0.953602
1755900909.148267031,0.954221
1755900909.249600410,0.950888
1755900909.347022057,0.939026
1755900909.450340033,0.955170
1755900909.547424316,0.943546
1755900909.648113012,0.940646
1755900909.747454405,0.947586
1755900909.847223282,0.963124
1755900909.947899818,0.957570
1755900910.047855377,0.936658
1755900910.149209261,0.960985
1755900910.246913910,0.958834
1755900910.348105192,0.943168
1755900910.448634386,0.945305
1755900910.547549486,0.952012
1755900910.647105455,0.969378
1755900910.748411179,0.944633
1755900910.847712040,0.953360
1755900910.943514824,0.957168
1755900911.046253681,0.957094
1755900911.142313480,0.944603
1755900911.248342752,0.931139
1755900911.348684549,0.957568
1755900911.447810411,0.952349
1755900911.548262835,0.947238
1755900911.648416758,0.964060
1755900911.747801542,0.953606
1755900911.847864389,0.936473
1755900911.948732853,0.967479
1755900912.047226667,0.935827
1755900912.149471521,0.970946
1755900912.243894100,0.963586
1755900912.348958731,0.958649
1755900912.448997021,0.968533
1755900912.548246861,0.958576
1755900912.648542643,0.965448
1755900912.746811152,0.947819
1755900912.849522114,0.978659
1755900912.947756290,0.973678
1755900913.048371553,0.955757
1755900913.146503210,0.970957
1755900913.248157978,0.964186
1755900913.347952366,0.965457
1755900913.446826696,0.981521
1755900913.548191071,0.973809
