ros_time_s,Error_Distancia
1758473423.669777155,-0.148980
1758473423.770618677,-0.287469
1758473423.866252661,-0.124990
1758473423.970490694,-0.122866
1758473424.069658279,-0.111280
1758473424.168966055,-0.115585
1758473424.269569635,-0.106395
1758473424.371328354,-0.115947
1758473424.471343279,-0.106120
1758473424.570361853,-0.114060
1758473424.669807434,-0.109986
1758473424.771189690,-0.151065
1758473424.873342037,-0.109756
1758473424.969984531,-0.113205
1758473425.070146799,-0.098914
1758473425.171057224,-0.106712
1758473425.271190882,-0.101710
1758473425.372597218,-0.118415
1758473425.463791609,-0.120600
1758473425.570926905,-0.106664
1758473425.668365240,-0.111666
1758473425.771592617,-0.137305
1758473425.871133089,-0.104419
1758473425.971504688,-0.135551
1758473426.070970058,-0.127312
1758473426.170748949,-0.104566
1758473426.272944689,-0.115020
1758473426.373825073,-0.123702
1758473426.469529629,-0.110237
1758473426.571338892,-0.122699
1758473426.670618057,-0.032936
1758473426.771774769,0.020006
1758473426.871902466,-0.037642
1758473426.970463276,-0.016029
1758473427.071699142,-0.117050
1758473427.173553228,0.018393
1758473427.271970272,-0.117553
1758473427.367935896,0.046415
1758473427.471903086,-0.032994
1758473427.571267128,-0.052550
1758473427.670907021,-0.113802
1758473427.771161795,0.109660
1758473427.872246504,0.024143
1758473427.971165419,-0.011665
1758473428.078634262,0.001785
1758473428.171585560,-0.061570
1758473428.270886421,-0.025913
1758473428.372606039,-0.016138
1758473428.471595287,0.019755
1758473428.570983887,-0.051962
1758473428.672323227,-0.054638
1758473428.771736145,-0.079522
1758473428.870581865,-0.130754
1758473428.970805407,-0.128431
1758473429.068602085,-0.123747
1758473429.171184778,-0.132507
1758473429.271378756,-0.135726
1758473429.372455835,-0.137905
1758473429.471898079,-0.140602
1758473429.571938515,-0.139530
1758473429.673146963,-0.141361
1758473429.770537376,-0.142667
1758473429.871100664,-0.141600
1758473429.972118616,-0.136424
1758473430.070676565,-0.137265
1758473430.173729897,-0.150377
1758473430.271585464,-0.147366
1758473430.371437788,-0.141986
1758473430.471889734,-0.138221
1758473430.572063923,-0.154980
1758473430.669819593,-0.152357
1758473430.770764112,-0.153342
1758473430.869955778,-0.159160
1758473430.971162081,-0.149244
1758473431.070934772,-0.134037
1758473431.170773506,-0.138989
1758473431.272568226,-0.145247
1758473431.370794535,-0.142552
1758473431.471890211,-0.139208
1758473431.571982384,-0.150600
1758473431.669006109,-0.150874
1758473431.770617247,-0.148538
1758473431.872165918,-0.140527
1758473431.970549107,-0.157482
1758473432.072682381,-0.157818
1758473432.171008348,-0.161627
1758473432.270553112,-0.148666
1758473432.373274803,-0.134707
1758473432.469984770,-0.148555
1758473432.572624683,-0.188780
1758473432.669788837,-0.167445
1758473432.771550179,-0.144424
1758473432.871520996,-0.156237
1758473432.973020077,-0.135355
1758473433.069497347,-0.148354
1758473433.170916557,-0.180794
1758473433.270720243,-0.156268
1758473433.373263359,-0.153131
1758473433.474009514,-0.150319
1758473433.572557449,-0.143185
1758473433.669765949,-0.176233
1758473433.771563053,-0.150804
1758473433.871160269,-0.134313
1758473433.972998142,-0.137919
1758473434.071604013,-0.135577
1758473434.170825005,-0.185555
1758473434.370336056,-0.136149
1758473434.468838453,-0.136249
1758473434.571224213,-0.137342
1758473434.670482397,-0.173364
1758473434.771133423,-0.166277
1758473434.870420694,-0.133236
1758473434.970832109,-0.162553
1758473435.070822477,-0.156423
1758473435.170223475,-0.133128
1758473435.270791531,-0.155696
1758473435.370521545,-0.154752
1758473435.470537186,-0.152645
1758473435.571504593,-0.148297
1758473435.669665813,-0.150423
1758473435.770274639,-0.135591
1758473435.867166758,-0.151321
1758473435.975851536,-0.146026
1758473436.070830107,-0.158502
1758473436.170213223,-0.128177
1758473436.269348145,-0.148048
1758473436.371725798,-0.154227
1758473436.473556995,-0.148634
1758473436.572396517,-0.159337
1758473436.671841621,-0.150685
1758473436.770469904,-0.131600
1758473436.872395754,-0.148252
1758473436.972554207,-0.179006
1758473437.071999073,-0.154884
1758473437.169453621,-0.132161
1758473437.269984484,-0.147120
1758473437.370417356,-0.146668
1758473437.465109587,-0.150639
1758473437.571190119,-0.138461
1758473437.671846628,-0.152259
1758473437.769854307,-0.148852
1758473437.872960329,-0.140660
1758473437.971880198,-0.142000
1758473438.071773291,-0.152442
1758473438.169276237,-0.148085
1758473438.270244360,-0.141809
1758473438.372896910,-0.157733
1758473438.471039772,-0.171150
1758473438.570327044,-0.204396
1758473438.670090675,-0.125902
1758473438.769824028,-0.146526
1758473438.872339249,-0.151729
1758473438.970486164,-0.162588
1758473439.071530342,-0.151503
1758473439.171091318,-0.131266
1758473439.270277739,-0.160099
1758473439.371162653,-0.185274
1758473439.470218182,-0.043007
1758473439.567573071,-0.122112
1758473439.670283794,-0.148625
1758473439.771028519,-0.154276
1758473439.872316837,-0.121239
1758473439.971538067,-0.120956
1758473440.071391582,-0.181125
1758473440.169259310,-0.123335
1758473440.272049189,-0.185494
1758473440.370253325,-0.122361
1758473440.470986128,-0.043121
1758473440.567572832,-0.028754
1758473440.670827627,-0.121808
1758473440.770263195,-0.126077
1758473440.872546196,-0.163471
1758473440.971326113,-0.159351
1758473441.068540573,-0.150740
1758473441.171567917,-0.153301
1758473441.271723509,-0.158190
1758473441.370293856,-0.146488
1758473441.471183300,-0.119650
1758473441.571435213,-0.135237
1758473441.671269178,-0.117595
1758473441.771269083,-0.154941
1758473441.869965553,-0.159102
1758473441.971011877,-0.145033
1758473442.070809603,-0.146464
1758473442.166477680,-0.146864
1758473442.271452665,-0.162093
1758473442.370562315,-0.151094
1758473442.470634222,-0.137455
1758473442.566401720,-0.136735
1758473442.670952559,-0.138095
1758473442.768866777,-0.150495
1758473442.871178865,-0.155836
1758473442.969886780,-0.157223
1758473443.068254948,-0.128636
1758473443.170844078,-0.153711
1758473443.269546509,-0.156969
1758473443.372240782,-0.132197
1758473443.470457792,-0.136559
1758473443.572637796,-0.150354
1758473443.670738697,-0.159151
1758473443.769487143,-0.160063
1758473443.873172045,-0.160715
1758473443.969974041,-0.154675
1758473444.070791006,-0.140859
1758473444.170945883,-0.150182
1758473444.269247770,-0.152157
1758473444.370810509,-0.187962
1758473444.470215797,-0.169764
1758473444.569685221,-0.197786
1758473444.670847654,-0.151856
1758473444.769592047,-0.171042
1758473444.870349884,-0.177107
1758473444.971093416,-0.145110
1758473445.068262577,-0.200400
1758473445.171196222,-0.139529
1758473445.270443439,-0.163386
1758473445.369880438,-0.200067
1758473445.470775843,-0.124752
1758473445.574184656,-0.176634
1758473445.782951117,-0.176395
1758473445.805355787,-0.162756
1758473445.870228291,-0.154085
1758473445.968270302,-0.150471
1758473446.069821835,-0.162353
1758473446.171818733,-0.172726
1758473446.269821882,-0.158946
1758473446.369750023,-0.170573
1758473446.469290018,-0.147046
1758473446.569289446,-0.130509
1758473446.670430660,-0.156172
1758473446.768313408,-0.171378
1758473446.870903730,-0.150172
1758473446.970424652,-0.212834
1758473447.070287943,-0.157381
1758473447.168769360,-0.196768
1758473447.271435738,-0.144602
1758473447.369278193,-0.189498
1758473447.469830513,-0.178174
1758473447.570398808,-0.138777
1758473447.669087648,-0.125252
1758473447.770037651,-0.119040
1758473447.864590168,-0.128704
1758473447.970480204,-0.122691
1758473448.071456909,-0.135049
1758473448.170190096,-0.137371
1758473448.270912886,-0.145151
1758473448.370256186,-0.133826
1758473448.471840858,-0.117461
1758473448.569750309,-0.129800
1758473448.671501398,-0.140004
1758473448.769300699,-0.165899
1758473448.870332003,-0.121572
1758473448.969633579,-0.157125
1758473449.068643093,-0.156808
1758473449.169140816,-0.127634
1758473449.270619154,-0.143682
1758473449.368479490,-0.164088
1758473449.466354132,-0.126379
1758473449.568974257,-0.157948
1758473449.670281172,-0.131683
1758473449.770138264,-0.161229
1758473449.870117664,-0.166069
1758473449.971291542,-0.147310
1758473450.069050312,-0.131262
1758473450.166168690,-0.181364
1758473450.268673897,-0.146377
1758473450.368915558,-0.138413
1758473450.470039129,-0.137994
1758473450.567633152,-0.137549
1758473450.670807123,-0.152635
1758473450.768537521,-0.129359
1758473450.869189262,-0.138097
1758473450.970363379,-0.144565
1758473451.069481134,-0.144053
1758473451.164529324,-0.111204
1758473451.270185709,-0.164052
1758473451.370405197,-0.159457
1758473451.467471123,-0.111162
1758473451.568778038,-0.183212
1758473451.666301966,-0.145625
1758473451.769006252,-0.136113
1758473451.869048119,-0.137502
1758473451.969410419,-0.148145
1758473452.068369627,-0.156808
1758473452.168682814,-0.105653
1758473452.271465063,-0.152689
1758473452.370402098,-0.129840
1758473452.468928337,-0.108989
1758473452.567973852,-0.103887
1758473452.668353796,-0.102185
1758473452.767454624,-0.097628
1758473452.869289637,-0.168275
1758473452.967446566,-0.123386
1758473453.068850517,-0.111735
1758473453.167335749,-0.112275
1758473453.270386696,-0.088849
1758473453.370167255,-0.090958
1758473453.468784094,-0.090862
1758473453.568015814,-0.096387
1758473453.668231249,-0.090050
1758473453.769884586,-0.093337
1758473454.366665125,-0.094758
1758473454.966450453,-0.071602
1758473455.066441774,-0.072544
1758473455.165016174,-0.041667
1758473455.267590284,-0.034976
1758473455.365631819,-0.076123
1758473455.471346855,-0.062764
1758473455.566029549,-0.069536
1758473455.666160822,-0.072408
1758473455.769468307,-0.033798
1758473455.866953135,-0.064467
1758473455.967470407,-0.030973
1758473456.066969633,-0.029289
1758473456.166822195,-0.064415
1758473456.269805670,-0.025507
1758473456.367691278,-0.011574
1758473456.467666388,-0.064383
1758473456.567780972,-0.061362
1758473456.667480469,-0.028691
1758473456.767987251,-0.056555
1758473456.867969990,-0.061289
1758473456.967616796,-0.052281
1758473457.067548752,-0.017677
