ros_time_s,Lecturas_Validas
1758473481.649785519,1.000000
1758473481.749825239,3.000000
1758473481.849846601,4.000000
1758473481.949576139,4.000000
1758473482.050529957,2.000000
1758473482.149249792,3.000000
1758473482.248495340,2.000000
1758473482.349736929,1.000000
1758473482.450573683,3.000000
1758473482.549794674,4.000000
1758473482.650200844,3.000000
1758473482.749359131,5.000000
1758473482.850793123,1.000000
1758473482.947245121,3.000000
1758473483.048333168,2.000000
1758473483.149570465,3.000000
1758473483.249703646,3.000000
1758473483.350627661,2.000000
1758473483.446316719,2.000000
1758473483.550386667,3.000000
1758473483.648447990,3.000000
1758473483.750952244,2.000000
1758473483.844658852,4.000000
1758473483.950015306,1.000000
1758473484.048323393,4.000000
1758473484.151391745,2.000000
1758473484.250226259,4.000000
1758473484.349930048,3.000000
1758473484.451102972,4.000000
1758473484.549318552,3.000000
1758473484.649785519,1.000000
1758473484.750006437,3.000000
1758473484.848583937,4.000000
1758473484.949780703,3.000000
1758473485.049446106,4.000000
1758473485.148935795,4.000000
1758473485.250623703,4.000000
1758473485.349379301,3.000000
1758473485.443839312,3.000000
1758473485.550474167,2.000000
1758473485.649430752,1.000000
1758473485.750698805,2.000000
1758473485.850441456,2.000000
1758473485.948617458,3.000000
1758473486.050042868,2.000000
1758473486.149926901,3.000000
1758473486.249231815,2.000000
1758473486.348370075,3.000000
1758473486.451468706,2.000000
1758473486.549845934,4.000000
1758473486.648549318,1.000000
1758473486.750638962,3.000000
1758473486.849986792,1.000000
1758473486.950636625,1.000000
1758473487.050991297,3.000000
1758473487.149151087,3.000000
1758473487.249870300,4.000000
1758473487.350164890,2.000000
1758473487.450690746,3.000000
1758473487.548991680,4.000000
1758473487.649758101,3.000000
1758473487.749977350,1.000000
1758473487.850923061,2.000000
1758473487.949362516,2.000000
1758473488.049188614,1.000000
1758473488.151923180,4.000000
1758473488.248345852,3.000000
1758473488.349535465,3.000000
1758473488.452531815,2.000000
1758473488.548523188,3.000000
1758473488.649829626,3.000000
1758473488.748924017,3.000000
1758473488.849698305,4.000000
1758473488.949344158,2.000000
1758473489.048663616,3.000000
1758473489.150568724,3.000000
1758473489.248472214,1.000000
1758473489.350716114,1.000000
1758473489.449623823,2.000000
1758473489.549314976,2.000000
1758473490.151583195,1.000000
1758473490.248946667,1.000000
1758473490.448140144,2.000000
1758473490.550047159,3.000000
1758473490.649617434,2.000000
1758473490.749185085,3.000000
1758473490.849130392,1.000000
1758473490.950728416,2.000000
1758473491.050192118,4.000000
1758473491.149267197,3.000000
1758473491.249228239,2.000000
1758473491.350857973,3.000000
1758473491.448155403,1.000000
1758473491.549127579,2.000000
1758473491.648951530,3.000000
1758473491.748150587,3.000000
1758473491.848119974,3.000000
1758473491.951180458,5.000000
1758473492.051161528,2.000000
1758473492.154814720,4.000000
1758473492.248374462,3.000000
1758473492.350615978,2.000000
1758473492.449385166,2.000000
1758473492.549060583,3.000000
1758473492.648562670,3.000000
1758473492.747590542,2.000000
1758473492.849129677,3.000000
1758473492.948924780,2.000000
1758473493.051187992,1.000000
1758473493.149103165,3.000000
1758473493.250223160,2.000000
1758473493.350453854,3.000000
1758473493.450720549,2.000000
1758473493.548559904,3.000000
1758473493.649887562,3.000000
1758473493.750368834,2.000000
1758473493.848459959,2.000000
1758473493.950615644,5.000000
1758473494.050573111,4.000000
1758473494.149313211,3.000000
1758473494.248922586,2.000000
1758473494.350528717,3.000000
1758473494.448839188,3.000000
1758473494.549707413,6.000000
1758473494.649834633,6.000000
1758473494.748570919,7.000000
1758473494.850653410,7.000000
1758473494.949659824,2.000000
1758473495.045719624,5.000000
1758473495.150037050,4.000000
1758473495.249309540,3.000000
1758473495.350993156,4.000000
1758473495.449522018,3.000000
1758473495.549897909,1.000000
1758473495.650499344,5.000000
